5.31133604,380.0477905
5.672166824,453.7691956
5.216036797,306.3765869
5.659674168,419.6459045
5.577940941,380.6506958
5.604052067,402.3919983
5.793007851,447.6057129
5.306049824,387.2421875
5.584629059,463.6512146
5.523228168,439.725708
5.724115849,498.1817017
5.934198856,526.8162231
6.547413826,710.5872803
6.199746132,655.1942749
6.505383015,754.7625122
6.634116173,790.1732788
6.378912926,742.9852905
6.446652889,748.2296143
6.415082932,736.6478271
6.437530994,787.2462158
6.220024109,722.8640747
6.89802599,935.0333862
7.60971117,1220.609009
7.288355827,1053.771973
7.943101883,1493.807983
8.376161575,1724.488037
8.23695755,1636.935059
7.879590988,1385.488037
7.101376057,1098.932007
6.955307007,1021.458008
7.098298073,1164.892944
6.953630924,1073.332031
7.249577999,1165.307983
7.294691086,1177.98999
7.376369953,1170.536011
7.448554039,1145.536011
7.23925209,1114.026978
7.329211235,1153.185059
7.139705181,1125.331055
7.474228859,1228.732056
7.033174038,1021.79303
6.886455059,957.3781738
6.887821198,909.8878174
7.216432095,1000.953979
7.068597794,1024.478027
6.938295841,1009.533997
6.536687851,899.492981
6.180624962,725.1101074
5.816825867,585.2593994
5.450150967,443.9139099
5.81814909,565.2537842
6.130272865,644.0377808
6.347077847,712.0588989
6.347436905,737.3947754
6.194368839,725.868103
4.977198124,408.997406
5.959111214,628.4368286
6.21137619,716.1005859
6.111453056,711.4956055
6.456322193,838.1519165
6.666657925,881.0620728
6.16287899,663.703125
6.013167858,578.2615967
5.561203003,465.6200867
4.960731983,311.0509033
4.60387516,230.0554962
4.554533958,233.9906006
4.26362896,175.5921936
3.894139051,118.1331024
4.038761139,142.2024994
4.505650997,212.5661926
4.543397903,222.6100006
4.323760986,194.1811981
3.634437084,82.64074707
3.705512047,75.8952179
3.253968,41.94723892
3.775136948,118.5345993
4.693500996,250.7559052
5.002939224,346.8644104
5.364749908,416.4179077
5.016181946,331.9414978
5.970407963,583.4799194
6.655520916,776.5526733
6.600903988,752.7263794
5.981378078,589.0731201
7.424593925,1109.128052
8.186451912,1482.459961
8.27493,1523.430054
8.449202538,1572.170044
8.575974464,1698.939941
8.282259941,1616.845947
8.734552383,1796.823975
8.764103889,1885.860962
9.669431686,2327.511963
10.14109039,2499.162109
10.77241993,2820.512939
10.64752007,2812.279053
9.982661247,2530.447021
9.874385834,2399.121094
9.785479546,2335.587891
9.614232063,2341.133057
9.618504524,2391.8479
9.098683357,2118.389893
8.677425385,1866.845947
8.774898529,1865.619019
8.689981461,1862.447998
8.631073952,1884.119019
8.614569664,1855.776978
9.21884346,1958.133057
10.04951954,2228.24292
10.31871033,2529.291016
10.76675987,2788.25708
10.55825043,2692.929932
10.25072002,2535.353027
10.46477032,2584.665039
11.39078045,2960.183105
11.56554031,3062.978027
11.2802496,3024.39209
11.33677959,3187.9729
11.80463982,3387.228027
11.3635397,3209.018066
11.63259029,3272.665039
11.44476032,3209.698975
11.27190018,3134.518066
11.05900955,2977.824951
12.10377979,3431.772949
12.92813969,3604.209961
13.31941986,3601.327881
13.12152004,3604.426025
13.23544979,3604.391113
13.23589993,3604.337891
13.02956009,3554.687988
12.96393967,3479.407959
12.90295029,3472.333008
12.76634026,3491.510986
12.89834976,3536.989014
12.74211025,3528.658936
12.31826019,3581.540039
12.41880989,3570.079102
12.54298973,3597.604004
12.67599964,3441.025879
13.00304985,3373.969971
13.29767036,3369.812988
12.84405994,3375.903076
12.70538998,3377.649902
12.1833601,3374.423096
12.20514011,3401.081055
12.60188007,3469.412109
12.84455013,3511.809082
12.49705982,3536.759033
12.09607029,3467.808105
12.19612026,3460.677002
12.55035019,3589.443115
12.6156702,3527.718994
13.10278034,3561.26709
13.68774986,3604.068115
14.10241985,3604.176025
14.39330959,3593.200928
14.07954979,3493.821045
14.05440044,3470.701904
13.51247025,3436.610107
13.71004963,3401.455078
13.7423296,3395.23291
13.14186001,3417.503906
12.86771011,3465.108887
12.84727001,3467.417969
12.73211002,3522.406982
12.51620007,3510.10791
12.59866047,3513.844971
13.23031998,3564.008057
13.0946703,3475.278076
12.91687965,3561.990967
12.63354969,3521.554932
12.82567024,3493.60791
12.54162025,3555.304932
12.10496998,3377.12793
12.36250019,3479.626953
12.60391045,3539.112061
12.21222019,3430.436035
11.98762035,3301.917969
11.67932987,3235.543945
12.46971989,3519.022949
12.49489975,3469.537109
11.78983021,3296.186035
10.90355015,3045.51001
12.18807983,3444.741943
11.97813034,3417.746094
10.67446995,2807.613037
9.69664669,2493.393066
11.41759014,3215.196045
12.68927002,3589.590088
13.05860043,3599.149902
11.52081966,3375.177002
11.51231003,3346.980957
12.41629982,3567.967041
12.16014957,3519.264893
11.67107964,3485.191895
11.14585972,3145.562988
10.77289963,2978.310059
10.92975998,3179.008057
12.14006042,3461.581055
11.19556046,3082.549072
12.94869041,3493.657959
14.87942982,3601.045898
15.12405968,3597.564941
16.29367065,3602.172119
16.12397957,3601.99292
15.27460003,3600.791016
13.56672001,3590.75
15.36779976,3601.845947
15.86174965,3601.870117
14.92051029,3591.655029
13.60853004,3579.024902
14.46385956,3598.131104
12.68828964,3525.333008
13.55690002,3560.699951
13.32281017,3537.676025
12.60700989,3491.291016
12.31476021,3530.766113
10.3801899,2915.839111
9.11702919,2178.658936
9.253190994,2244.412109
9.072306633,1278.89502
10.34463024,2832.934082
11.10330963,3205.9729
11.06910992,3149.284912
11.32581043,3273.656006
11.01513958,3114.099121
10.90725994,3111.060059
11.76941013,3361.011963
11.87483025,3421.419922
12.16926003,3520.148926
12.82061958,3589.427002
12.57161999,3495.115967
11.39929962,3298.761963
10.54543018,2894.440918
12.30932999,3486.628906
12.1683197,3455.24707
12.28707981,3556.785889
12.01319027,3375.582031
12.21352959,3493.979004
12.93774033,3549.147949
13.66942024,3483.315918
13.69785976,3589.858887
12.75835991,3584.235107
12.76517963,3599.008057
13.07721996,3602.637939
12.59340954,3550.563965
12.51366997,3552.782959
12.53439999,3585.010986
11.96442986,3421.176025
11.94577026,3406.040039
12.20707989,3515.610107
12.2751503,3515.965088
12.72264004,3475.418945
12.26537037,3471.156982
11.70368958,3281.754883
10.96352959,2955.11499
11.29796982,3061.735107
10.66594982,2679.110107
10.8332901,2721.081055
10.57837009,2649.136963
10.38854027,2707.74292
10.08041954,2508.832031
9.838738441,2316.647949
11.43999958,3081.542969
11.94402981,3397.638916
11.85929012,3391.716064
12.81147957,3587.510986
12.91353989,3603.112061
12.72832012,3591.093018
11.66357994,3221.044922
11.0952301,2887.733887
10.16094971,2364.534912
9.202415466,1935.847046
8.539284706,1549.480957
8.809141159,1625.755981
9.608460426,1994.222046
9.844923973,2362
9.338670731,2097.771973
8.424916267,1564.590942
7.656233788,1107.474976
8.144581795,1303.116943
8.54713726,1561.182007
8.381804466,1544.999023
7.850449085,1456.738037
8.656551361,1795.644043
